Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","250","France","5412","Yield","01215","Spinach","2020","2020","kg/ha","18121.8","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01215","Spinach","2020","2020","t","86260","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01215","Spinach","2021","2021","ha","6090","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01215","Spinach","2021","2021","kg/ha","19916.3","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01215","Spinach","2021","2021","t","121290","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01215","Spinach","2022","2022","ha","5920","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01215","Spinach","2022","2022","kg/ha","19197.6","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01215","Spinach","2022","2022","t","113650","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01215","Spinach","2023","2023","ha","4400","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01215","Spinach","2023","2023","kg/ha","18045.5","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01215","Spinach","2023","2023","t","79400","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01215","Spinach","2024","2024","ha","4800","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01215","Spinach","2024","2024","kg/ha","16991.7","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01215","Spinach","2024","2024","t","81560","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01354","Strawberries","2019","2019","ha","3350","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01354","Strawberries","2019","2019","kg/ha","18003","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01354","Strawberries","2019","2019","t","60310","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01354","Strawberries","2020","2020","ha","4180","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01354","Strawberries","2020","2020","kg/ha","18531.1","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01354","Strawberries","2020","2020","t","77460","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01354","Strawberries","2021","2021","ha","3910","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01354","Strawberries","2021","2021","kg/ha","18815.9","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01354","Strawberries","2021","2021","t","73570","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01354","Strawberries","2022","2022","ha","4020","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01354","Strawberries","2022","2022","kg/ha","19524.9","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01354","Strawberries","2022","2022","t","78490","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01354","Strawberries","2023","2023","ha","3890","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01354","Strawberries","2023","2023","kg/ha","19807.2","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01354","Strawberries","2023","2023","t","77050","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01354","Strawberries","2024","2024","ha","3740","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01354","Strawberries","2024","2024","kg/ha","20377","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01354","Strawberries","2024","2024","t","76210","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01801","Sugar beet","2019","2019","ha","446600","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01801","Sugar beet","2019","2019","kg/ha","85141.9","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01801","Sugar beet","2019","2019","t","38024390","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01801","Sugar beet","2020","2020","ha","420670","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01801","Sugar beet","2020","2020","kg/ha","62194.5","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01801","Sugar beet","2020","2020","t","26163360","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01801","Sugar beet","2021","2021","ha","407890","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01801","Sugar beet","2021","2021","kg/ha","84251.6","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01801","Sugar beet","2021","2021","t","34365390","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01801","Sugar beet","2022","2022","ha","401610","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01801","Sugar beet","2022","2022","kg/ha","78426.2","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01801","Sugar beet","2022","2022","t","31496750","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01801","Sugar beet","2023","2023","ha","380550","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01801","Sugar beet","2023","2023","kg/ha","80359.2","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01801","Sugar beet","2023","2023","t","30580680","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01801","Sugar beet","2024","2024","ha","411630","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01801","Sugar beet","2024","2024","kg/ha","79183","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01801","Sugar beet","2024","2024","t","32594090","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01445","Sunflower seed","2019","2019","ha","603920","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01445","Sunflower seed","2019","2019","kg/ha","2149.5","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01445","Sunflower seed","2019","2019","t","1298140","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01445","Sunflower seed","2020","2020","ha","777340","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01445","Sunflower seed","2020","2020","kg/ha","2068.8","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01445","Sunflower seed","2020","2020","t","1608190","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01445","Sunflower seed","2021","2021","ha","698360","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01445","Sunflower seed","2021","2021","kg/ha","2739.1","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01445","Sunflower seed","2021","2021","t","1912890","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01445","Sunflower seed","2022","2022","ha","870560","A","Official value",""
"QCL","Crops and livestock products","250","France","5412","Yield","01445","Sunflower seed","2022","2022","kg/ha","2065.8","A","Official value",""
"QCL","Crops and livestock products","250","France","5510","Production","01445","Sunflower seed","2022","2022","t","1798380","A","Official value",""
"QCL","Crops and livestock products","250","France","5312","Area harvested","01445","Sunflower seed","2023","2023","ha","821740","A","Official value",""
